id,user_id,wallet_address,transaction_hash,amount_sol,amount_usd,purchase_date,status
286f32f3-b4db-4aea-89b2-3a31c17ac144,1327364462071775253,GWHRUAVNr5GK1WJwPYu6ZiowyrcW2EPQvfYyV3ELYCUW,2dwrMLiedrqAeoNSCgnEQKYgTUZaTuiAHrNZsQtb5rovep7r5hjNLLBsWSpQh4C8ukRTpTMK1idLNqn7icQtMgaa,0.02,4.02,2025-07-22 21:13:37.190436+00,completed
28c23a63-ff07-4949-8e5c-d78fee70a1d4,1209880540342386690,LcSbDtMTLPMz8GvjiUEnUzDUq8aEYXf3CfbRtMHHVTS,5dEesNGMMudZFqWzuzfeANvEB7LmbPGh1NaFNEhpPKMFuV8Q3bQsWgZfBEwU67g4TqDq2ngBkH1Dvz1fnKwXh7rs,0.02,4.05,2025-07-22 13:16:57.995731+00,completed
291c0add-b3c1-4390-897f-f8103127db08,329912148983545868,6SKSK4QbBzeRJqtgNsei8tVWPLo72s6XTZLxrbJJNaer,3qVAqMFvPLUGhQyfS6FxxJYU3wiazt7EbqWyXwDXiaN8dSJkCyQrv8jRBZsWbrCchQyBZB7JDeMNvpBogGDMtvGp,0.02,4.04,2025-07-22 17:44:23.588754+00,completed
2940601d-8898-4ba7-b433-4958f3a2891f,1292126103976149023,8UYg4ifZHcWhVdZFhS9bGWwYJhCZVhnYi6MSUTdeuBi1,24KyKzDE246SnN7AB2xKcnLCQn6tzLPY7ZzKCz7UCXNXjdD1JeSzBVSYBCTb9aaUDNdngT5AjTDyrX7T1VdKBUJp,0.02,3.99,2025-07-22 14:38:29.457782+00,completed
2a661821-88f5-441f-9d9d-501b30bfdd73,483808585613049857,sbmXWSkGpopuuTqTd3hXH2fJYm3y7D4ckVuqjtzqvUe,381iQJ3PoT9ap3XQY6WiCFNLD6dekwNAMB2Q6oanWXbL7D6i1sumpfXn2fsHSWnLnqAmT5bjLwuDWKXCv9QLmzcn,0.02,3.95,2025-08-15 10:01:27.349019+00,completed
2a9e65ba-2c59-4cfa-b417-f90800a1a796,389597658882506752,FZoYdUwf3R8B58UYxsutMjqSSavXFKc4xZ2MJm9VAJgM,5pwAidudhz6NNeKwENus81dCuSZEQhJMmeMKiYvPZpY26zQgpRA5h5h4qWvQFsUMUKheGfC5P9nYh75k584oUcBX,0.02,4.04,2025-07-22 13:59:17.210252+00,completed
2bb5d316-666e-4e27-bffc-1e754bb1ddb1,1263018203010043946,CVqfKs492X5wkovxRm9obUVUYFsFDV6fLj6tYgnKJ34C,5Qe2WJwDUDKZULXx7DVW5TzDCr9LBJQD2BXu7jrZoUVfMX33PgrAQZD7AACR95zzCd9KRdXz25xv4heRfn6r9nTW,0.02,4,2025-07-22 14:00:23.621675+00,completed
2be161fa-18c6-4b9a-9e11-5eb2aae5bdc8,522807755636080651,5QTD3E2fMHoBoy3UhwWD6vf3xiEGm619C7VzqK7XTwEX,2ts1K1GATz8zbKM2FRpEzAPoNU3syAvfEVJ7jqVCzugUmHDi5jysKNSPikouKv6rw9f5YsXWBNLQVA2oHRzBmg2q,0.02,4.05,2025-07-23 03:20:09.866365+00,completed
2bed6b96-1c9e-4cfd-bdeb-cfa12435593c,1103103524381937727,CYxooMU6MYHFCZ9jUkZ8k1BYbKAjkGDjEmvuziLS2Nbn,3Z556wzVH1viKn3BSAK6f7io8R5vgzo1Ri9nAKS6G2HTHfdzXoj96ThaBhZ9SupMkCjcEYfYTZBHyGt87gRiA3Xv,0.02,4.08,2025-07-22 15:24:02.21219+00,completed
2c9fe56b-a58e-4a9c-88b8-2d582b539d0f,595117036284280842,BvhqorBFZn8caugbDSEZdKL4vCK4wfpa2pQ6PYLANDV4,2xNLB1ctnugPPvJQNx3Ph1zPsunMinutzK57BSEfBJoYg2Xipaua9hTomXSaujhC34G58nQequ8r5emJGdhK5Cht,0.02,4.04,2025-07-23 05:06:39.685804+00,completed
2dc735f7-2dd2-4a8d-9ea3-d8eecef99f97,1008749155587465218,FdjNHfa3GKGtDVt6zUgvpeiWEACBZ14Fax8XR6WuxjAU,58XSCg3HxssuqQjigCWfijtuqx85gX4hnXJGAbSJiRvKrDrUkzLzFQBaZY8MhpmpPkbohgB7hy3pBEMzfqJAzUmg,0.02,4.1,2025-08-14 12:28:44.479143+00,completed
2dfabd4e-2e6c-43e2-bf9c-982adc7e8ef9,599896698881572895,HKSG5Mu3B33Xsz1SkgHn9m86onkQ6D9sUsYL8NWHRhgq,gxDCKo9zynXR8xcGKgAdnkNtCJPSXArNzzhaVoKNHXCnHhx2iZgyDe28GB9qSv3M8V4aoGE6tZh1pNL4MxwpedD,0.02,4.1,2025-07-23 00:11:51.788482+00,completed
2eabfbae-fc31-4afa-bcb5-8f2bc74161fc,1031294159920844800,FvK582E68FzSVdddUJEPAWZSZaHHXwnGKPZ7o2cB7WSm,4J5iip9UGCM55bFUrKeWT4pSUJUoG3m48iZFqog2s4zgwwrfNictEdjESJvHL16Mji4KPg1UtpPh1cL5f4tjKD28,0.02,3.27,2025-08-05 19:40:21.107442+00,completed
2f0b4b22-d184-47ee-8b79-34976aa6ca83,1257154929156554753,9XdrKE9nCruFL63EMhvaFLTq1LMXDMeffHCB3TTafova,31y1LpKt4MERyeDr8Zr3k2S8Uf9owBQvLviaBUc9FhW1oUNeWXbc4CGNu3puBNc8UzS8o2WgpUezKgq8mQAEvPZx,0.02,3.84,2025-08-14 20:21:52.808357+00,completed
32534c2c-0d03-44c9-b3f6-49a15975f7e5,1318131046335774730,HQ4Sqy84BDZMq85cXXartPyxPo6G9wTCUrGfaaF7T6rH,2tcJP5iDqVQsiCCBLUD3Cn7UjQVT8qtTYDVsJt5zX3sHE7f7NZ8povu6Vhw64iF2f6Zdy7edjWHhZ2vopmnRCRya,0.02,4,2025-07-22 14:06:22.583829+00,completed
328234f2-30e2-4356-a63b-2f1fd4ec6fc2,1261128366749257829,HNQifg2dHV7jYmiDKNvc3mH6DdGeuaFwXM1JBemVbjfa,b1mGvrjPaGJ9dFEpkp8cwCc9UKAmorYJb1s3d1CSWKsSrrVnL3hzvCcbr6DpcG89HhYqFzYGqS1jok742S27ZAd,0.02,4.03,2025-07-23 05:18:37.641202+00,completed
333ed5d5-6d6f-4d1d-97a3-cfdc37539cd5,337497659281637378,2oPV82MD3HcruL35QT1RQg5jzod2KqZiAASc7DhWCa6P,4FXtTqaASn998LxHT9tsF8jcEXiCzFyY5NpdFtX7ZF7oAkjnBkJwUajSxVwgmkEcyQqNFFV2zr7DNCEE2DGefdg8,0.02,3.96,2025-08-13 03:01:42.874207+00,completed
34efe0fc-7fe6-4df4-a9bb-1612943b6de7,1308731828622069794,7ZWmSSrduon95HkW6EHrwxZKDuA17QAirVCKcMTD9ZP8,66nrHT7bT2tCLwksPFqT4U9bzQPetDfAoi4u3KYZwbaTovnWeziWsyox5ixtuehyNLdXyeko8Ni7hbZPNZz2GdLV,0.02,4.04,2025-07-22 19:24:38.818385+00,completed
353a354f-eed8-42c7-be24-ea5c07ca6695,781349329243209749,Fy8yj8RMuTnAaKJDodNsYR773g2QponMYZ42trmniccf,d583ywbWyxqJWzi4UyKYdYoyrLUHWTU6nP2PM1cqMaKmYmw3adcmhdk4JfP3wRrMKsnqxcM7BTL7DR8b1yZBPiL,0.02,4.1,2025-07-23 00:27:16.445213+00,completed
35845efb-2c57-4f66-951b-4a46cb898c15,1233405741168066580,5BytJZvLVkNa5iynsd4d1sH6tjpdrAFn9aTMWzpVskbV,2DyBQNQ3HtCs5AScHWwFZ5jGCV1DN8JoS8nnyNC5am8x2wdR9gmc1oRqJqSwG5oaCHMzVs6dtJMi1W2ctoWLrZCK,0.02,4.12,2025-08-14 07:27:17.588841+00,completed
35d94d4e-f409-4601-a1ed-f1f9c89f9f5f,94174029266554880,4yFXTRZfGHJTi1rTBwkxKMJKQoccQMq9bsWazyfNACfe,59otU7Qj4FmzJAvCejA4CidfEte4RLaD6dVGqV8i1KBhfBDTqgLVvNRcaDnDpQBQ8qG3T4JQd51XqbEWTp1kZZEc,0.02,3.57,2025-08-13 02:41:28.693874+00,completed
36bf502e-b46b-42e0-a73b-88fb08f4d037,478860213097857024,2hM12sLGV5D4oZh7WYXCg8T5MB9fnrH8vJXkxrkAem4G,a7hDE6dN1dPX576gti3smLd3Q4uphnsfWr4QPHgknhHEHtZxWGDULas7pN2miCDeH4qPmSW7mp5gQsWxzfu8jw5,0.02,4,2025-07-22 12:30:59.546854+00,completed
377825dc-db6c-43b2-a6b4-0ba8d4235b25,1069234909014667324,8ebx46XQE73D8DinLgNJ9CY7WYXwJjJaoVKGn5KcoNZU,4AKqt3ufVjPGQAUy8fZ9DoUh8v69GjGjiUP5JceTfxvhXrPJtqHEoyd6s4M7q5PhjYRrZCbP4TUd6FmRUqp9f2WA,0.02,4.04,2025-07-22 17:56:48.024702+00,completed
3841d996-1179-4060-bfcf-e7804a2d543d,881193323023433798,ATsatBs338QixEy6pCw1XLnJUYhuhkyoxw2DXbvpwe9K,BMhmGWwyQphxEQRaecadk7fncnas1co51mmiNi7S3nHhJGVvKniTFgZncjcpE5ZZpBnrzAkC2ty7HaKYq2vziTE,0.02,4.04,2025-07-22 17:59:32.315519+00,completed
385ade6c-2f07-468b-b78f-e20c92d7a147,1392974292790022246,3TQxwBx2gWr9i791D9kqE1jTaAzNU9R3L9xkCevAY6s1,C6VBofexzQdNA3NVfdC8Pb39kDXcGngGkH1NDKRLgRTUBSTBMGi8hmenYX8yPF6CaLFe246FB4NahdvZmcnTRgP,0.02,3.34,2025-08-05 13:35:25.334564+00,completed
390978e9-db0a-4371-9ddf-4528d8636755,890247078293405717,472t58jRpv5T861sC2HucLcFfD357S5e2ZmpeSsPomPn,3fDbwaxnFJyuTAidLi5FnQHqaFQfpXhEeNZCNDToRTZoFsQPa4AtTieKXT4N1ySReo5YPQ6XxHfZeW8mNvsFabrZ,0.02,4.08,2025-07-22 15:22:59.463213+00,completed
3a30828d-1aa3-464e-a9fe-cb343d8e1840,1214558860195668041,pYit23QGiFfS78wCK29mkVB4NiQUMifaprDA8W78kGS,4WXmzWsAxKNknYxWWv6wPprNMkjYcZ7ARJXDZJ9YSzbZB1p5tqcu4RrfKuJnUdt5jP6GYPg7JVDwdzEMYGpzmLUm,0.02,3.66,2025-08-10 23:06:28.056406+00,completed
3a54c2a4-044a-4d7f-b923-47b12f16576b,793123222685220914,BnfuqULtJZ5X6co4ziZwKVBw1uNTMzUxUJYbcdxM1gHH,5GD156KUn3uLNM1QvH9awNRvELCZEtGw21ApTgLoLFHDKfNGoqLQq78njQDGgZerzzXSBmSfJinVR55G6YTsZdFd,0.02,3.62,2025-08-09 17:36:08.515542+00,completed
3acb1f62-fad1-427e-9bf6-d71b8846c29c,1198205556872204372,GJoQejncUFLUrjsXBURBf8y9Fu8ZkgbUCk5r1ViupVPj,4HuATG8SGC22bXUUtSRLtTszJtCwfmWy9T49NuVWiFpdrLA5kitPAw14bvZNmxYdJRacGCnNW3kK2E5YRGDMdQWP,0.02,4.03,2025-07-23 06:03:42.571797+00,completed
3b320283-d3ca-44eb-8424-1cbe199af5e4,833688177235198022,94oYTZPhga5voAeQDnmq9e3NzinRxjv1WmparSnVfxHD,3LPzypSvAJhDFfNvWnf93SU9mK4AEBCjSEmv4kFXCj15XH8143pqV42ytw8VVkCK5oxrPJ1GR1fL2wgZQQV4mYbf,0.02,3.56,2025-08-12 14:26:21.665234+00,completed
3bf5034b-0d66-4848-be04-ddb2321921b5,1195368451779342461,EioYmHhUxokHWhYhZzMz8ePHVdRWr5i5s6N2yQ8mKKXn,3HbvLMpoDcDpq3y3FBMWR4or712rewHkgf4cqgwc5TEQC1EavjfpNvGriPvhDWJBq3AttAb2nTJdRK7XLSvDMyiU,0.02,4.02,2025-08-13 09:33:06.685038+00,completed
3cbb4fe6-bbe2-4849-bea4-acaed5746325,577716526183088128,8TEDRPiBj1wVaZBE4j5FWoxxr236qsrXETNpk8Qe3ZvZ,5joZaDxLS1RFxr6gzC7iq5QNsBGoEdpcfBvbRG3beueSSFY2xmJEP884hcKZ9QWTHzF81LSt2yeczkES7kvE4jux,0.02,4.04,2025-07-23 11:31:50.712499+00,completed
3d012718-68c8-4ca9-bc75-cfb2345b078e,296838273685520385,Aiv3TYKkxs3Xyv8qo5PxfCNbAEKwRYDN5RmiW7hjEtxD,3tMcDNdFcZewZnFZawp7ApNfqKT7p5u5XxYHxSHBrFsmypY6JysZ3ChY8a9RiZ1ehvxRmusY1q4cc4doSdHXcKtP,0.02,4,2025-07-22 12:24:59.656063+00,completed
3ddf451e-c9f0-4e82-ab35-a5ddb7afa2ed,590299773630808096,6sBmVvDseupi7CVF15nVvVzmBTqnpPgcoxCQYLFfbFUe,3wXkXXmjjYE4rApQ62zY6D2sUHtnPpJ4iGB8HDYgRPVahH5E7wZfuurn7r2X5871Z7WaHGvPKoiUbAVonKLjnpyx,0.02,3.61,2025-08-10 16:38:11.863024+00,completed
3df3f475-414a-412b-9309-e3ee0221d980,866460891406008330,Fve14ZWevZNtTyrxPvbNQpg6GBMacUx6yurHUhJRvTQJ,5Phb1WxGEqRN7MafWKArnhR39FVAfVqrLkQwHD9Y2rXRgTMpzvmpSBqcQdSnR8qbwiVTaMxaXWG74LGwmhJtos11,0.02,3.54,2025-08-09 00:54:14.736431+00,completed
3e159dec-8769-41ef-8f3f-06369c403f6e,1379673951743246418,FWPGYyNdDrVV7FvAFQPark2g7TPZLyd4Bb61oFL85NH2,3UjL1vpcUSEDUBeK5YMdNxCDngHpa7hBateG5vNi8vMs2zBawazTsj8aTw7LRSm2XuB9MFZAfsyMgUiBiq12oHTk,0.02,4.01,2025-07-22 20:51:02.510292+00,completed
3e6cc73b-ce24-42aa-b140-07944d9422a1,692224018962710621,AGRF3GaJC2f6aNAyBRteetMJjmurMtwNQyESr93p2FfW,3iQPEm7E9sJ7qGRAqL7N1a7b1weYhW8b1rCbZcxT9TVscsPjgQksSQ5zgL9ihNbTWxpW4jiP98oQeAKUGgeEadCX,0.02,4,2025-07-22 14:08:32.680045+00,completed
3eb30ff5-4f3c-461a-847d-ce77d002b634,1248857338157465664,GhC4drg64r3wRqQ3BPbzHYz9bnjiDZ989bwnNfw7CQVC,65CqLUXtDDUE1b3KBp95UrtMP693qRCfH3kZDLRJp9r69wMU288mfKmCMCeCLQcdUfuPMkP5tJqYBuZGrEFTWYzT,0.02,4.05,2025-07-22 23:18:44.386757+00,completed
3ee03239-ce4e-4e0c-bc16-1149535df97b,1209880540342386690,LcSbDtMTLPMz8GvjiUEnUzDUq8aEYXf3CfbRtMHHVTS,5qqofdptYEo54WJx9b9ZPqYAQJK5po1jw1aMVYPr1UgbKJMwyNohQPAGqmCoCcKCrULb6tSjTki18aBRdrH3Xm8y,0.02,4,2025-07-22 12:41:01.780733+00,completed
3f52eab5-0a6f-4aae-a174-0dfc3fa6537f,1229162361575968908,EaCJEfLnuXYk83p8FDbM7NEsJwgLkcY1kxdVHxX4UuHe,5nkqK9XoYjSWmEh9KsvcYYbTrp6dPnepNnVGD9aCPHB7WrtuUHQTgdZB7sdxH4od5VNMQGqpwoT7mRMWuFRUr3Nd,0.02,4.04,2025-07-23 04:02:34.382447+00,completed
3f880276-a2e3-4811-b4e5-4eb7c85eba09,863032575450284033,Cmi7kLNGqR6VcGoCT9a75H91aAfz2x6nw77N7RRK7Y9M,5Eqoa7E1Y34DBUon95pJtAEvEaJCxa7H6RgwvTcpb1CJoFbkJBW6wLPLZz3Ly7YfifYuagALQPHq5YbGwX7R1VFi,0.02,4.04,2025-07-23 04:14:34.591189+00,completed
403016d4-d838-4358-b356-8d9bb242d992,242451728094461954,HMG6tGxXtT3bPXBGp9pr6jC5KEV8upP8oN4fiprq5429,3wUeK3pF6GTEMKBSqAHGFkF5foKJgw7U4tNzQiCpmmijWwAVFVZg2wgdMV55XTiSvRdHt8z8HcspmJFEkN1a96FY,0.02,4.09,2025-07-23 00:38:15.466364+00,completed
419e6072-2205-4fa5-8a4b-4dba56d4ad71,1209880540342386690,LcSbDtMTLPMz8GvjiUEnUzDUq8aEYXf3CfbRtMHHVTS,tx9uLu2rrQ1KuwZTxe6Piv8Ga1PyjwxoevgsPitcA4LVNrx5qA3ZPEm8v5XA9kU1pt4WsMw43tw1eiEGCxwANMa,0.02,4,2025-07-22 12:24:11.316963+00,completed
41a010c9-b71b-42c0-b273-9363bc4f94f3,1324030888530411534,77F4vmUt3SGT8yAMthRKH853w3M22v77kPYLE5pthvna,2oENsjgjfewND5SUGJtxtZ6JP8gUYANw9iCKv6hvdmaV5UBuYnG3e1ND8mkKewhSCVutUQx4u36cT5yvb9Fipbeu,0.02,4,2025-07-22 12:33:48.580461+00,completed
41e34309-3d33-41d1-b1b1-30464ba7aaf6,1226063160579194880,D83SNReB6VUW7dCTikqmmrLiVH45B3uoFodoJ2hyrrAJ,3qtA8yRgq5om3iZJc6pycjzUa2XTsqxjok3RQXXCKA8TprfUq7j9R9bNMPmyv6M5Q6DkqGziuzNKo4KZDnsCCfWo,0.02,4,2025-07-22 19:41:18.461269+00,completed
429113fc-9f8d-4793-8bb3-b0f2628f8fa6,1080147516294713445,E8qoCnrGxX1g7EHFCjzgQmHSUaz6CTBPmgCZCQP3i845,63m8Qf7mzLjHjFD65u9Qgnp9FAzAjfRXbLCSipzXbbz1AnFY26BodV2CMMrL9x1YzRWQh4EmFUhk1zuL7ucFK2ng,0.02,4.05,2025-07-22 13:05:35.95652+00,completed
43927353-ecaf-46d0-8f1b-1a81d5c788f5,1381432549703815389,CLFvAD5ehnENmv2u2XtTLuHUmUjveYfksgdUsubZyXtH,62h5TZcGnnnaPPw7DGWPLAdhzDz5jtqTZpHY5e5Rtb1cto1jAE32jCZeDtcDJ9qXMg55hd4EebkXcnd6FLgVNPSc,0.02,4.1,2025-07-23 01:01:49.749894+00,completed
43a019a6-daa8-47d7-abb5-9aa5ab66cc04,1353351456299679794,C3cE4EfDAcPo164jyj1uiSyCeJx4Kz2f2hBAysshTpvZ,2tHufuPiJqamV6pvCdHLaPb59Xv1zxE5Fozqr3d9VfA6BXRuZt9ds3k8BxGkn7ozHG5T1TFZcZ6wbSvosMpHakLm,0.02,3.44,2025-08-07 13:41:29.355935+00,completed
43d38b90-7f34-4746-a90e-cb7297883796,343376466026823680,DuKWNkHovSdWDCuKAPrbrj2vYWtmSECwBqnhRrFviipw,2htQihFLRHxsbHb8PoCcQXGvLEttK87xyf5DVCPQkDvFBc8hsvj6Rs49jw5j8xkWF9FzVBiZ3TAYmXYAD36Ccpxf,0.02,3.63,2025-08-09 13:15:25.432947+00,completed
440156dc-944a-47ec-af4d-0ad6e4931a31,1165501215782752383,A4jkZZNqYWpi4GiALihRCG341wSXQtBNXbZ1ZR7ehgt2,5FD4n2rRBqBmBthHsh9WBEiMQZr47sHMMSq5jY83dFjw8fi7hG1MxBpBDFdFB96sPDzfBufaLa1HGRFonSh3BUk7,0.02,4,2025-07-22 12:30:27.913428+00,completed
443ed519-c3ea-42cc-b879-01f20a3bb75b,1291602426302042114,GTLwo3AeZcC2h5hp62SYCLkP3YRq2YURfPJ5sx892LpG,2wcxxUtkCCBFZ4BnwKZNx3ev2RNgU3zwMjHXq3cj7N9Bqxpdkbn7db7WrNxas9LLSPwvs3BVS2TE2P5ZJbiG7Cup,0.02,3.5,2025-08-03 09:05:54.661269+00,completed
4490c16f-e1dd-4df4-b69e-040befd623c7,874203140273094686,2MGNgk1HVYE1eN12BVCC2R6U91MT76jXnzFFGU28eMNG,87ANinD7xnTEZkdE1FyvNpyD1cLzEu45HxrmCHtp3XfKwNyYxTLWmREtaWbHD7tYLPiLaWVEynckHyu9BJQdeWF,0.02,3.53,2025-08-08 10:31:07.132104+00,completed
44b054fb-58fe-4245-af56-392021538c40,1332572047259209779,8p98GjHHzjivSeBQt2DJDiQRQRXvgNFiVtakpjCz25LW,2b7aTauJrxH88gqABe3zhCyCHqugabDvr2cWmo16njx9oq8pKwVns4g6DMQR4Q9EyS6HgtPMUH5N2oVwgbt2kLHQ,0.02,4.03,2025-07-22 16:17:32.342464+00,completed
4600513b-6526-4dd5-98ce-10ed8cb9a261,860857076750614588,7CNwcUgWQy61U4BhvWAiN4MdaFZYDUv9oGk9LqhvkkLd,5LWX3rjQmLjPGWraDToeVB6kyNwuT9ZQCPWVg1G3GSSyYVQfvmLJBWdz4pVs93rV3SAkrd3qGYHE4xzyg912pAXJ,0.02,3.63,2025-08-09 09:06:56.611232+00,completed
46a80b36-992f-48c1-b13e-d967d4e3332b,1198205556872204372,GJoQejncUFLUrjsXBURBf8y9Fu8ZkgbUCk5r1ViupVPj,brXNvSr93antfdt43cfpjuQ4qwaydK6vFA5y6mZKbFaWgtE93xGdqCFibRmssU6ycaEBMVyV2eXSTRsQTMYK56P,0.02,4.03,2025-07-23 05:55:25.131722+00,completed
470e528a-e8de-41e2-9c89-008e09384f61,1209506258340552726,EMXLSqFmP54bUvvGFSkEjGRaeFErpTnJCdqbKuQNTPk4,1Ufd1TUkr2M6FEGCL6iVZXHMh3akKEHwfuX8AJvNDPpd5TdZUamMypLTGcfmmFaBq9otvsvSKGucST8CpNe2opR,0.02,4.06,2025-07-22 18:04:59.930927+00,completed
4729dce6-b822-44ff-ae36-7f2c49bfc5ae,720092236586418186,6UGQAzvtRHf3G3hFd14ksj6emC6Qx3rPnMCLcHgr7S2A,437QBqMBFU4iMu9REstZBRBn6jBWuoQYDbscbQYqBXd6Zz88qpNk5pmGBYJhuiYxidtGU4TaaETsbu9gKjoawDCS,0.02,1,2025-07-23 05:55:21.812311+00,completed
47449cef-7cee-4903-8170-c55e2c2a8643,414365054952275978,5mn1ZcFLpBu8yQtFmcgkDDJveGa4zsBuExpfvhDm8QjW,537xxWM56JX5bL6JzjLYxN19kgheFcuDuTdSk44ZiCCyy9rMkbAhgACgTzqAf4FyhkB4Amr7BqfuMYoTG1TruTLW,0.02,4.05,2025-07-23 03:32:19.05902+00,completed
478537ab-419e-46b0-9ce5-f83dd4be720d,1188049924219228164,429PBbRox6C1ZYykevJgkvuuJvZLVinXse9JZPXHzP5q,3AqqVH9xwq8iZPbHC9w4r6r7WJC2fYNxkrsd1WBeL6xPXy16ahLGXvUv82XsAMKtczFjH2XVt6cEsMrTmnfrF3a6,0.02,4.04,2025-07-22 17:28:03.973084+00,completed
478588b0-f6c5-4543-928a-63e74704d1d3,783309640863711273,21iKqBU8sUPLyoqkFuuFZTEt86kzLerf4GfZd1MsGtaq,hgw6GTS5Edc7zKgJjdR9Z4iUfT9BXE9jz2UUApgcXDrNvnfkqvtEZTbRmYxwdXcJ4PMXcXHGymMoSxS6b6WrzBZ,0.02,3.46,2025-08-10 17:54:55.188011+00,completed
48ea899c-0153-445a-85d6-c274f8831370,1034816033028059206,5oM7nohN2H8NHQPbhcMig5z2Zy7dzZM3SzNHZsfMrTD4,2XsSUWPY5biTxXxktJZjwWpXknKL8GMT38nbXLW7SzKeDgtkcmm1Bz6WcJMyS4cVWi4vesoJM9ES337zJb2jFfhr,0.02,4.02,2025-08-14 01:00:00.227119+00,completed
4b0fb5e1-6ad4-48ef-bbb1-b550b5a39ee7,479534403941302287,ADif4S1BEe19K3S7NjvaskiTwUAQXfetwTDMiTuUD2nL,2ozps9u2BH9cmZV589wuzqPb5N5YBir54TdnbVVArguFyQKq6hVGWsvydKje9ZtkiViMNY7hYeZQqGf34W8NZbkB,0.02,3.99,2025-07-22 14:47:36.398064+00,completed
4b17905f-1277-4b8e-a4fc-4db8bed92bd6,181133601293860865,5svUj7142abJMLQeVrKMKQuQZjMj4dBF7kC4GVtUNhmC,5Pnkum5a1fxEAaC5ECJSQeihz1zog5reT1Yk2cph9ffTmiMLEHoZFX6iirR2uQXeN7PrXqdFNwQ1oFgUe5psyQmE,0.02,3.6,2025-08-01 19:59:43.606809+00,completed
4e590c01-ad53-466d-9b40-7144d0e7972e,673911768384536589,W9yGgYW7Q2uY8vtvbfr6m4uM2Ato3K8ppaqFqXpwJsP,7ZLZiAJfbeueQoWBofLLrqkR558wpMJJ9tbG7tZgUZP4M46N82nU9ATEAUKGKqUaHfZzC1gLmZfHJGSJwxzZHg1,0.02,4.04,2025-07-22 17:39:41.30905+00,completed
4f95a8eb-a262-4057-803f-e3dab657ebf3,573729684731330561,2TSfS9KLBFRSPinR4FxZZcAEi234km4YER3qXqHNffM3,4Qvt1ub5nz4rmFhVAcxArpVQe9PWdmQcrLbHUcAtbYJGmpuBMRfGzEW6u2mqsfftEA8ERYPZUh9iZ7DcKCByq6i5,0.02,4.04,2025-07-23 04:40:17.914044+00,completed
506766dc-70c8-44d9-b664-33119fb9eeef,811438205932273665,5whN85eFf3afWidG4PGAprbPxRN5ZA8LQhcDHo11uiZr,5yJAT982K8wwe7zobK4foAB6V6mtt7cR6XTLurkntPhV7ZF3FCVSeWPkh2vJAfmZ6USFw2LW3E5kEeKpDZVfqCEo,0.02,4.05,2025-07-22 13:03:33.108101+00,completed
